address,full_address,lat,lon
"631 BLOOR ST W","631 Bloor Street West, Toronto, ON M6G 1K4, Canada",43.664321,-79.4143685
"6103 YONGE ST","6103 Yonge Street, Toronto, ON M2M 3W6, Canada",43.7911344,-79.41835640000001
"3205 YONGE ST","3205 Yonge Street, Toronto, ON M4N 2L2, Canada",43.7278902,-79.40292029999999
"108 WOODBINE DOWNS BLVD","108 Woodbine Downs Boulevard, Toronto, ON M9W 5T7, Canada",43.7409203,-79.60860029999999
"681 SILVER STAR BLVD","681 Silver Star Boulevard, Toronto, ON M1V 4S6, Canada",43.8240349,-79.2990853
"676 FINCH AVE E","676 Finch Avenue East, Toronto, ON M2H 1B6, Canada",43.7895991,-79.37132799999999
"183 DUNDAS ST E","183 Dundas Street East, Toronto, ON M5A 1Z4, Canada",43.6570452,-79.3741242
"1911 QUEEN ST E","1911 Queen Street East, Toronto, ON M4L 1H7, Canada",43.6690568,-79.3043785
"400 UNIVERSITY AVE","400 University Avenue, Toronto, ON M5G, Canada",43.6534108,-79.38823529999999
"139 SPADINA AVE","139 Spadina Avenue, Toronto, ON M5V 2K8, Canada",43.6476333,-79.39569469999999
"613 COLLEGE ST","613 College Street, Toronto, ON M6G 3A7, Canada",43.6549749,-79.4145861
"838 YONGE ST","838 Yonge Street, Toronto, ON M4W 1J5, Canada",43.67151459999999,-79.3874234
"394 BAY ST","394 Bay Street, Toronto, ON M5H 1W2, Canada",43.65175989999999,-79.3816391
"246 QUEEN ST W","246 Queen Street West, Toronto, ON M5V 1Z9, Canada",43.6500315,-79.3908397
"2732 JANE ST","2732 Jane Street, North York, ON M3L 2G6, Canada",43.7434334,-79.5142235
"444 DUNDAS ST W","444 Dundas Street West, Toronto, ON M5T 1G6, Canada",43.653509,-79.3958869
"371 OLD KINGSTON RD","371 Old Kingston Road, Toronto, ON M1C 1E8, Canada",43.7836291,-79.16990369999999
"666 THE QUEENSWAY","666 The Queensway, Etobicoke, ON M8Y 1K6, Canada",43.6274333,-79.4984169
"2478 KINGSTON RD","2478 Kingston Road, Scarborough, ON M1N 1V2, Canada",43.7103502,-79.24902399999999
"191 KING ST E","191 King Street East, Toronto, ON M5A 4M5, Canada",43.6508766,-79.3699529
"1055 PAPE AVE","1055 Pape Avenue, East York, ON M4K 3W2, Canada",43.6903351,-79.34902149999999
"461 KING ST W","461 King Street West, Toronto, ON M5V 1K4, Canada",43.6450766,-79.3963751
"150 DUPONT ST","150 Dupont Street, Toronto, ON M5R 2E6, Canada",43.6757923,-79.4026141
"922 QUEEN ST W","922 Queen Street West, Toronto, ON M6J 1H2, Canada",43.6448797,-79.4158406
"4000 FINCH AVE E","4000 Finch Avenue East, Scarborough, ON M1S 3T6, Canada",43.8016613,-79.2956952
"821 DUNDAS ST W","821 Dundas Street West, Toronto, ON M6J 1V1, Canada",43.6516207,-79.4088896
"603 DAVENPORT RD","603 Davenport Road, Toronto, ON M5R 3R6, Canada",43.6767027,-79.4113273
"573 ROGERS RD","573 Rogers Road, Toronto, ON M6M 1B6, Canada",43.6821063,-79.4712176
"310 DONLANDS AVE","310 Donlands Avenue, East York, ON M4J 3R9, Canada",43.6918878,-79.3421066
"1130 MARTIN GROVE RD","1130 Martin Grove Road, Toronto, ON M9W 4W1, Canada",43.7008789,-79.5752408
"30 VICE REGENT BLVD","30 Vice Regent Boulevard, Toronto, ON M9W, Canada",43.71255180000001,-79.5904371
"5383 YONGE ST","5383 Yonge Street, North York, ON M2N 7A1, Canada",43.7751172,-79.4141084
"5 NORTHTOWN WAY","5 Northtown Way, Toronto, ON M2N 7A1, Canada",43.7751862,-79.41397909999999
"1585 DUNDAS ST W","1585 Dundas Street West, Toronto, ON M6K 1T6, Canada",43.6498025,-79.4345689
"1060 KENNEDY RD","1060 Kennedy Road, Toronto, ON M1P, Canada",43.74939690000001,-79.27501629999999
"186 BARTLEY DR","186 Bartley Drive, Toronto, ON M4A 2T7, Canada",43.72066359999999,-79.3130311
"161 GARY DR","161 Gary Drive, North York, ON M9N 2M1, Canada",43.7114056,-79.5166757
"5220 FINCH AVE E","5220 Finch Avenue East, Toronto, ON M1S 4Z8, Canada",43.8102745,-79.2558245
"3032 DANFORTH AVE","3032 Danforth Avenue, Toronto, ON M4C 1M7, Canada",43.6909786,-79.290007
"492 DANFORTH AVE","492 Danforth Avenue, Toronto, ON M4K 1P5, Canada",43.6782411,-79.349149
"2940 BLOOR ST W","2940 Bloor Street West, Etobicoke, ON M8X 1B5, Canada",43.6483449,-79.50762189999999
"4002 SHEPPARD AVE E","4002 Sheppard Avenue East, Toronto, ON M1S, Canada",43.7836563,-79.2879344
"62 OVERLEA BLVD","62 Overlea Boulevard, Toronto, ON M4H, Canada",43.70821979999999,-79.34305760000001
"543 ST CLAIR AVE W","543 Saint Clair Avenue West, Toronto, ON M6C, Canada",43.682641,-79.42048729999999
"274 WILSON AVE","274 Wilson Avenue, North York, ON M3H 1S8, Canada",43.7375867,-79.43445439999999
"2920 LAWRENCE AVE E","2920 Lawrence Avenue East, Toronto, ON M1P 2T9, Canada",43.7543291,-79.25148879999999
"30 SCARSDALE RD","30 Scarsdale Road, Toronto, ON M3B 2R2, Canada",43.7476304,-79.3541206
"151 YONGE ST","151 Yonge Street, Toronto, ON M5C, Canada",43.6515571,-79.3788055
"1580 BLOOR ST W","1580 Bloor Street West, Toronto, ON M6P 2B2, Canada",43.6560876,-79.4541982
"1769 EGLINTON AVE W","1769 Eglinton Avenue West, York, ON M6E 2H7, Canada",43.6959077,-79.44849649999999
"15 CHURCH ST","15 Church Street, Toronto, ON M5E 1M1, Canada",43.6480137,-79.3734788
"6118 YONGE ST","6118 Yonge Street, Toronto, ON M2M 3W6, Canada",43.7913223,-79.4184306
"799 BRIMLEY RD","799 Brimley Road, Toronto, ON M1K 4X5, Canada",43.7522369,-79.2548171
"270 WELLINGTON ST W","270 Wellington Street West, Toronto, ON M5V 3P5, Canada",43.6448806,-79.3917031
"893 QUEEN ST W","893 Queen Street West, Toronto, ON M6J 1G3, Canada",43.6455044,-79.4117995
"649 BLOOR ST W","649 Bloor Street West, Toronto, ON M6G 1L1, Canada",43.6641189,-79.41525589999999
"645 BLOOR ST W","645 Bloor Street West, Toronto, ON M6G 1L1, Canada",43.66415569999999,-79.41510029999999
"901 EGLINTON AVE W","901 Eglinton Avenue West, York, ON M6C 3Z9, Canada",43.7005589,-79.427041
"75 VICKERS RD","75 Vickers Road, Toronto, ON M9B 6B6, Canada",43.6290643,-79.55371149999999
"3832 BLOOR ST W","3832 Bloor Street West, Toronto, ON M9B 1K9, Canada",43.6413157,-79.5383334
"3222 EGLINTON AVE E","3222 Eglinton Avenue East, Toronto, ON M1J, Canada",43.7436799,-79.2172563
"1661 EGLINTON AVE W","1661 Eglinton Avenue West, Toronto, ON M6E 2H1, Canada",43.6966767,-79.4450839
"2173 LAWRENCE AVE E","2173 Lawrence Avenue East, Toronto, ON M1P 2P5, Canada",43.7476194,-79.2841858
"2658 ISLINGTON AVE","2658 Islington Avenue, Toronto, ON M9V 1L2, Canada",43.7384192,-79.5662722
"2116 KIPLING AVE","2116 Kipling Avenue, Toronto, ON M9W 2H3, Canada",43.71756209999999,-79.5701958
"191 NEW TORONTO ST","191 New Toronto Street, Etobicoke, ON M8V 1Y1, Canada",43.6070952,-79.5050461
"903 COXWELL AVE","903 Coxwell Avenue, Toronto, ON M4C 3G2, Canada",43.6940478,-79.32794229999999
"182 DUPONT ST","182 Dupont Street, Toronto, ON M5R 2E6, Canada",43.67555240000001,-79.4037839
"434 DUNDAS ST W","434 Dundas Street West, Toronto, ON M5T 1G6, Canada",43.6534837,-79.3954754
"1094 YONGE ST","1094 Yonge Street, Toronto, ON M4W 3V7, Canada",43.6782697,-79.3902073
"590 COLLEGE ST","590 College Street, Toronto, ON M6G 1B2, Canada",43.6553779,-79.4136317
"1095 O CONNOR DR","1095 O'Connor Drive, Toronto, ON M4B 2T1, Canada",43.7111131,-79.3089004
"670 KINGSTON RD","670 Kingston Road, Toronto, ON M4E 1R4, Canada",43.6791312,-79.2973832
"897 QUEEN ST E","897 Queen Street East, Toronto, ON M4M 1J6, Canada",43.6605266,-79.3420769
"1322 GERRARD ST E","1322 Gerrard Street East, Toronto, ON M4L 3X1, Canada",43.67152280000001,-79.3258506
"915 QUEEN ST W","915 Queen Street West, Toronto, ON M6J, Canada",43.6454543,-79.41257279999999
"123 GUILDWOOD PKWY","123 Guildwood Parkway, Toronto, ON M1E 1P1, Canada",43.7470399,-79.20004469999999
"3296 LAKE SHORE BLVD W","3296 Lake Shore Boulevard West, Toronto, ON M8V 1M4, Canada",43.5971062,-79.5237551
"330 BAY ST","330 Bay Street, Toronto, ON M5H 4A6, Canada",43.6499769,-79.3808871
"972 DANFORTH AVE","972 Danforth Avenue, Toronto, ON M4J 1L9, Canada",43.6804685,-79.337862
"4000 JANE ST","4000 Jane Street, Toronto, ON M3N 2Y2, Canada",43.75885299999999,-79.5180759
"1240 BAY ST","1240 Bay Street, Toronto, ON M5R 2A7, Canada",43.6702995,-79.39016409999999
"3106 LAKE SHORE BLVD W","3106 Lake Shore Boulevard West, Etobicoke, ON M8V 3W8, Canada",43.59907159999999,-79.5136954
"2391 FINCH AVE W","2391 Finch Avenue West, Toronto, ON M9M 3B5, Canada",43.7510742,-79.54674539999999
"2485 BLOOR ST W","2485 Bloor Street West, Toronto, ON M6S 1P7, Canada",43.6486485,-79.48529169999999
"526 BLOOR ST W","526 Bloor Street West, Toronto, ON M5S 1Y5, Canada",43.6652397,-79.41094129999999
"1749 AVENUE RD","1749 Avenue Road, North York, ON M5M 3Y8, Canada",43.7290773,-79.41817429999999
"1959 FINCH AVE W","1959 Finch Avenue West, Toronto, ON M3N 2K2, Canada",43.757093,-79.5191336
"4190 KINGSTON RD","4190 Kingston Road, Toronto, ON M1E 2M6, Canada",43.7590953,-79.1975569
"589 ADELAIDE ST W","589 Adelaide Street West, Toronto, ON M6J 1A8, Canada",43.6447502,-79.4036301
"338 MARLEE AVE","338 Marlee Avenue, North York, ON M6B 3H9, Canada",43.7065907,-79.4430831
"1500 FINCH AVE E","1500 Finch Avenue East, North York, ON M2J 4X8, Canada",43.7930049,-79.35397379999999
"2343 KEELE ST","2343 Keele Street, Toronto, ON M6M 2Y4, Canada",43.706867,-79.4776052
"2304 EGLINTON AVE E","2304 Eglinton Avenue East, Scarborough, ON M1K 2M2, Canada",43.73072759999999,-79.2751725
"494 QUEEN ST W","494 Queen Street West, Toronto, ON M5V 2B6, Canada",43.6478907,-79.40107499999999
"1443 GERRARD ST E","1443 Gerrard Street East, Toronto, ON M4L 1Z8, Canada",43.6722367,-79.3216305
"2133 JANE ST","2133 Jane Street, Toronto, ON M3M 1A2, Canada",43.7197869,-79.5083039
"364 ADELAIDE ST W","364 Adelaide Street West, Toronto, ON M5V 1R5, Canada",43.6471725,-79.3940441
"2528 FINCH AVE W","2528 Finch Avenue West, Toronto, ON M9L 2B7, Canada",43.748385,-79.5598172
"2155 MCNICOLL AVE","2155 McNicoll Avenue, Toronto, ON M1V 5P4, Canada",43.8135363,-79.29619730000002
"250 THE QUEENSWAY","250 The Queensway, Toronto, ON M8Y 1J4, Canada",43.6299788,-79.4873405
"966 BATHURST ST","966 Bathurst Street, Toronto, ON M5R 3G4, Canada",43.6694711,-79.41303020000001
"591 PARLIAMENT ST","591 Parliament Street, Toronto, ON M4X 1P7, Canada",43.6676128,-79.3691896
"598 DANFORTH AVE","598 Danforth Avenue, Toronto, ON M4K 1P7, Canada",43.6787822,-79.3464846
"2782 VICTORIA PARK AVE","2782 Victoria Park Avenue, Toronto, ON M1W 1B1, Canada",43.78673999999999,-79.3284287
"1001 EGLINTON AVE W","1001 Eglinton Avenue West, Toronto, ON M6C 2C7, Canada",43.6995965,-79.431487
"5743 FINCH AVE E","5743 Finch Avenue East, Toronto, ON M1B 5J9, Canada",43.81492129999999,-79.2340356
"1985 DAVENPORT RD","1985 Davenport Road, Toronto, ON M6N 1C4, Canada",43.670184,-79.45718409999999
"484 DANFORTH AVE","484 Danforth Avenue, Toronto, ON M4K 3E1, Canada",43.6779914,-79.3496109
"5845 LESLIE ST","5845 Leslie Street, Toronto, ON M2H, Canada",43.7974905,-79.3697467
"2253 BLOOR ST W","2253 Bloor Street West, Toronto, ON M6S 1N9, Canada",43.65072900000001,-79.47760199999999
"356 YONGE ST","356 Yonge Street, Toronto, ON M5B, Canada",43.65829249999999,-79.38179149999999
"668 KING ST W","668 King Street West, Toronto, ON M5V 1M5, Canada",43.6439303,-79.40257989999999
"612 BLOOR ST W","612 Bloor Street West, Toronto, ON M6G 1K8, Canada",43.6646051,-79.4136919
"510 TRETHEWEY DR","510 Trethewey Drive, North York, ON M6M 5B5, Canada",43.6958097,-79.4881583
"6000 DUFFERIN ST","6000 Dufferin Street, Toronto, ON M3H 5T5, Canada",43.7871764,-79.4702066
"1265 LAWRENCE AVE W","1265 Lawrence Avenue West, Toronto, ON M6L 1A4, Canada",43.7102678,-79.4719288
"3480 LAWRENCE AVE E","3480 Lawrence Avenue East, Toronto, ON M1H, Canada",43.7596145,-79.22632329999999
"2746 VICTORIA PARK AVE","2746 Victoria Park Avenue, Toronto, ON M1W 1C2, Canada",43.7865242,-79.3285476
"2261 KINGSTON RD","2261 Kingston Road, Toronto, ON M1N 1T8, Canada",43.7055659,-79.2515514
"455 COLLEGE ST","455 College Street, Toronto, ON, Canada",43.6564287,-79.407978
"168 THE QUEENSWAY","168 The Queensway, Toronto, ON M8Y 1H8, Canada",43.63011119999999,-79.48530029999999
"577 ROGERS RD","577 Rogers Road, Toronto, ON M6M 1B6, Canada",43.6821484,-79.4714129
"196 ROYAL YORK RD","196 Royal York Road, Toronto, ON M8V 2V5, Canada",43.6117543,-79.4965389
"380 WESTON RD","380 Weston Road, Toronto, ON M6N 3P7, Canada",43.6806347,-79.475918
"123 DANFORTH AVE","123 Danforth Avenue, Toronto, ON M4K 1N2, Canada",43.6762626,-79.3577679
"1150 SHEPPARD AVE W","1150 Sheppard Avenue West, Toronto, ON M3K 2B5, Canada",43.75403250000001,-79.4696195
"1092 ISLINGTON AVE","1092 Islington Avenue, Toronto, ON M8Z 4S1, Canada",43.6368325,-79.52015449999999
"2238 BLOOR ST W","2238 Bloor Street West, Toronto, ON M6S 1N6, Canada",43.6511038,-79.4769993
"70 CHAUNCEY AVE","70 Chauncey Avenue, Etobicoke, ON M8Z 2Z6, Canada",43.6367777,-79.5278601
"40 REXDALE BLVD","40 Rexdale Boulevard, Toronto, ON M9W, Canada",43.7136969,-79.55843519999999
"918 ST CLAIR AVE W","918 Saint Clair Avenue West, Toronto, ON M6C, Canada",43.6799397,-79.43424379999999
"445 DANFORTH AVE","445 Danforth Avenue, Toronto, ON M4K 1P3, Canada",43.6777058,-79.3505559
"25 THE ESPLANADE","25 The Esplanade, Toronto, ON M5E, Canada",43.6462385,-79.3752471
"77 UNDERHILL DR","77 Underhill Drive, Toronto, ON M3A 2J9, Canada",43.7466306,-79.3259776
"1340 THE QUEENSWAY","1340 The Queensway, Etobicoke, ON M8Z 1S4, Canada",43.6207466,-79.5282668
"330 QUEENS PLATE DR","330 Queens Plate Drive, Toronto, ON M9W 7J7, Canada",43.7223064,-79.595501
"460 RENFORTH DR","460 Renforth Drive, Toronto, ON M9C 2N3, Canada",43.6513515,-79.57942299999999
"6309 YONGE ST","6309 Yonge Street, North York, ON M2M 3X7, Canada",43.79577219999999,-79.41924370000001
"225 RONCESVALLES AVE","225 Roncesvalles Avenue, Toronto, ON M6R 1M3, Canada",43.6459183,-79.4488683
"70 HURON ST","70 Huron Street, Toronto, ON M5T 2A8, Canada",43.6535072,-79.3962301
"4941 DUNDAS ST W","4941 Dundas Street West, Etobicoke, ON M9A 1B8, Canada",43.6479273,-79.52933209999999
"689 BLOOR ST W","689 Bloor Street West, Toronto, ON M6G 1L2, Canada",43.6637552,-79.4169265
"1149 DUNDAS ST W","1149 Dundas Street West, Toronto, ON M6J 1X4, Canada",43.6493286,-79.42099259999999
"140 SPADINA AVE","140 Spadina Avenue, Toronto, ON M5V, Canada",43.6478349,-79.39615189999999
"640 LAWRENCE AVE W","640 Lawrence Avenue West, Toronto, ON M6A 1B1, Canada",43.7174202,-79.4398119
"2563 YONGE ST","2563 Yonge Street, Toronto, ON M4P 2J3, Canada",43.7138407,-79.3997084
"3389 STEELES AVE E","3389 Steeles Avenue East, Toronto, ON M2H, Canada",43.8134725,-79.3436694
"2313 YONGE ST","2313 Yonge Street, Toronto, ON M4P 3C8, Canada",43.7079218,-79.39856069999999
"32 BLUE JAYS WAY","32 Blue Jays Way, Toronto, ON M5V 3A4, Canada",43.6442717,-79.3916153
"2781 DUFFERIN ST","2781 Dufferin Street, North York, ON M6B 3R7, Canada",43.7050409,-79.4525681
"564 QUEEN ST W","564 Queen Street West, Toronto, ON M5V 2B7, Canada",43.6474345,-79.4033694
"6516 YONGE ST","6516 Yonge Street, Toronto, ON M2M 4J8, Canada",43.7973377,-79.4199071
"63 SILVER STAR BLVD","63 Silver Star Boulevard, Toronto, ON M1V, Canada",43.80663699999999,-79.2907681
"450 OSSINGTON AVE","450 Ossington Avenue, Toronto, ON M6G 1C8, Canada",43.6546739,-79.4229356
"461 SHEPPARD AVE E","461 Sheppard Avenue East, Toronto, ON M2N, Canada",43.7668853,-79.38834779999999
"856 SHEPPARD AVE W","856 Sheppard Avenue West, Toronto, ON M3H, Canada",43.7528718,-79.4530192
"1158 THE QUEENSWAY","1158 The Queensway, Toronto, ON M8Z 1R4, Canada",43.6224308,-79.5212774
"440 ROGERS RD","440 Rogers Road, York, ON M6M 1A4, Canada",43.6827015,-79.4641712
"1675 DUNDAS ST W","1675 Dundas Street West, Toronto, ON M6K 1V3, Canada",43.649988,-79.43726319999999
"736 ST CLAIR AVE W","736 Saint Clair Avenue West, Toronto, ON M6C, Canada",43.68149469999999,-79.4274418
"1000 GERRARD ST E","1000 Gerrard Street East, Toronto, ON M4M 1Z3, Canada",43.6687463,-79.33881339999999
"3119 DUFFERIN ST","3119 Dufferin Street, Toronto, ON M6A 2S7, Canada",43.7162953,-79.45517880000001
"235 NUGGET AVE","235 Nugget Avenue, Toronto, ON M1S 4A4, Canada",43.7958737,-79.25198759999999
"21 BALDWIN ST","21 Baldwin Street, Toronto, ON M5T 1L1, Canada",43.6560396,-79.3929675
"52 HENRY ST","52 Henry Street, Toronto, ON M5S 3E4, Canada",43.6586936,-79.3945967
"1485 QUEEN ST W","1485 Queen Street West, Toronto, ON M6R 1A6, Canada",43.6399222,-79.43969109999999
"304 WILSON AVE","304 Wilson Avenue, North York, ON M3H 1S8, Canada",43.7372302,-79.4356102
"55 MILL ST","55 Mill Street, Toronto, ON M5A, Canada",43.6507179,-79.3580246
"220 COWAN AVE","220 Cowan Avenue, Toronto, ON M6K 2N6, Canada",43.6408273,-79.43298949999999
"3095 DUFFERIN ST","3095 Dufferin Street, Toronto, ON M6A 3C8, Canada",43.7150538,-79.45491520000002
"133 REDPATH AVE","133 Redpath Avenue, Toronto, ON M4P 2K5, Canada",43.7083855,-79.3928833
"142 CUMBERLAND ST","142 Cumberland Street, Toronto, ON M5R 1A2, Canada",43.6699807,-79.3927636
"2827 DUNDAS ST W","2827 Dundas Street West, Toronto, ON M6P 1Y6, Canada",43.665302,-79.4635275
"425 KING ST W","425 King Street West, Toronto, ON M5V 3M4, Canada",43.6454027,-79.395189
"115 REXDALE BLVD","115 Rexdale Boulevard, Toronto, ON M9W 1P1, Canada",43.7118841,-79.5648393
"1220 BLOOR ST W","1220 Bloor Street West, Toronto, ON M6H 1N3, Canada",43.6592383,-79.4390986
"1740 AVENUE RD","1740 Avenue Road, Toronto, ON M5M 3Y5, Canada",43.72876249999999,-79.418255
"689 MOUNT PLEASANT RD","689 Mount Pleasant Road, Toronto, ON M4S 2N5, Canada",43.7060124,-79.38919969999999
"20 TORONTO ST","20 Toronto Street, Toronto, ON M5C 2C5, Canada",43.6502659,-79.37643899999999
"22 CUMBERLAND ST","22 Cumberland Street, Toronto, ON M4W 1J5, Canada",43.6709747,-79.3882783
"97 DANFORTH AVE","97 Danforth Avenue, Toronto, ON M4K 1N2, Canada",43.67615,-79.3582931
"1151 DUNDAS ST W","1151 Dundas Street West, Toronto, ON M6J 1X4, Canada",43.6493325,-79.4211072
"2438 ST CLAIR AVE W","2438 Saint Clair Avenue West, Toronto, ON M6N 1L2, Canada",43.6694812,-79.4828586
"90 YORKVILLE AVE","90 Yorkville Avenue, Toronto, ON M5R, Canada",43.6710492,-79.391714
"4960 SHEPPARD AVE E","4960 Sheppard Avenue East, Toronto, ON M1S 4A7, Canada",43.79265820000001,-79.2463774
"140 ADELAIDE ST E","140 Adelaide Street East, Toronto, ON M5C 1K9, Canada",43.65174570000001,-79.3727633
"2180 BLOOR ST W","2180 Bloor Street West, Toronto, ON M6S 1N3, Canada",43.6516825,-79.4743881
"849 DANFORTH AVE","849 Danforth Avenue, Toronto, ON M4J 1L2, Canada",43.6797868,-79.3403395
"2575 DANFORTH AVE","2575 Danforth Avenue, Toronto, ON M4C 1L5, Canada",43.68804,-79.3006319
"265 DUNN AVE","265 Dunn Avenue, Toronto, ON M6K 2S1, Canada",43.6407145,-79.4343311
"579 MARKHAM RD","579 Markham Road, Cedarbrae Mall, Toronto, ON M1H, Canada",43.7588318,-79.2250976
"328 WELLINGTON ST W","328 Wellington Street West, Toronto, ON M5V 3E4, Canada",43.6446658,-79.3921898
"117 ELLESMERE RD","117 Ellesmere Road, Scarborough, ON M1R 4C3, Canada",43.75901289999999,-79.3097262
"3420 PHARMACY AVE","3420 Pharmacy Avenue, Toronto, ON M1W 2T8, Canada",43.8110308,-79.3338986
"6 GLOUCESTER ST","6 Gloucester Street, Toronto, ON M4Y 1L1, Canada",43.6667655,-79.3848359
"3202 YONGE ST","3202 Yonge Street, Toronto, ON M4N 2L1, Canada",43.72824869999999,-79.4031806
"234 JONES AVE","234 Jones Avenue, Toronto, ON M4M 3A6, Canada",43.669504,-79.33586369999999
"735 MIDDLEFIELD RD","735 Middlefield Road, Toronto, ON M1V 5H5, Canada",43.8200257,-79.26199559999999
"309 KING ST W","309 King Street West, Toronto, ON M5V 3C6, Canada",43.6463517,-79.3904852
"15 GRACE ST","15 Grace Street, Toronto, ON M6J, Canada",43.6507334,-79.4138923
"569 COLLEGE ST","569 College Street, Toronto, ON M6G 1B1, Canada",43.6553444,-79.4128443
"102 LAKESHORE AVE","102 Lakeshore Avenue, Toronto, ON, Canada",43.6303135,-79.3543495
"2301 KEELE ST","2301 Keele Street, Toronto, ON M6M 3Z9, Canada",43.7041539,-79.4764807
"4559 SHEPPARD AVE E","4559 Sheppard Avenue East, Toronto, ON M1S 2V7, Canada",43.7885868,-79.26364769999999
"418 DUNDAS ST W","418 Dundas Street West, Toronto, ON M5T 1G6, Canada",43.65366299999999,-79.3951455
"778 ST CLAIR AVE W","778 Saint Clair Avenue West, Toronto, ON M6C 1B6, Canada",43.6811307,-79.4292127
"1865 AVENUE RD","1865 Avenue Road, North York, ON M5M 3Z6, Canada",43.7317531,-79.4192718
"3041 BATHURST ST","3041 Bathurst Street, Toronto, ON M6B 3B5, Canada",43.7183611,-79.42932189999999
"2812 BATHURST ST","2812 Bathurst Street, North York, ON M6B 3A4, Canada",43.7131203,-79.42833999999999
"1722 AVENUE RD","1722 Avenue Road, North York, ON M5M 3Y5, Canada",43.7283094,-79.4182203
"329 RONCESVALLES AVE","329 Roncesvalles Avenue, Toronto, ON M6R 2M8, Canada",43.648987,-79.4500635
"513 DANFORTH AVE","513 Danforth Avenue, Toronto, ON M4K 3E1, Canada",43.6780846,-79.34867419999999
